Opening Hours,Popular Dishes,Detailed Address
"['Mon: 8:00 AM - 12:00 AM (Next day)', 'Tue: 8:00 AM - 12:00 AM (Next day)', 'Wed: 8:00 AM - 12:00 AM (Next day)', 'Thu: 8:00 AM - 12:00 AM (Next day)', 'Fri: 8:00 AM - 12:00 AM (Next day)', 'Sat: 10:00 AM - 12:00 AM (Next day)', 'Sun: 10:00 AM - 12:00 AM (Next day)']","['Steak Frites', 'Steak Tartare', 'Wagyu Burger', 'Profiteroles', 'Filet Mignon Au Poivre', 'Madame', 'Le Croque Madame', 'Eggs Benedict']","145 W 53rd StNew York, NY 10019"
[],[],"408 S Main StManhattan, NY 10044"
[],[],"34-75 110th StQueens, NY 11368"
"['Mon: 4:00 PM - 11:00 PM', 'Tue: 4:00 PM - 11:00 PM', 'Wed: 4:00 PM - 11:00 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 1:00 AM (Next day)', 'Sat: 11:30 AM - 3:30 PM 5:00 PM - 1:00 AM (Next day)', 'Sun: 11:30 AM - 3:30 PM 4:00 PM - 10:00 PM']","['Wagyu Skirt Steak', 'Tuna Rice Cake', 'Nori Tacos', 'Spicy Tuna', 'Mixed Emotions', 'Branzino', 'Lobster Fra Diavolo', 'Filet Mignon', 'Voodoo Doll', 'Lincoln Harbor Roll', 'Weehawken Roll', 'Big Eye Tuna Crudo', 'Octopus', 'Beachless City', 'Truffle Rainbow Naruto Roll', 'Crispy Cauliflower', 'Gemelli', 'Veal Parm', 'Burrata', 'Spring Panna Cotta']","1200 Harbor BlvdWeehawken, NJ 07086"
"['Mon: Closed', 'Tue: 12:00 PM - 8:00 PM', 'Wed: 12:00 PM - 8:00 PM', 'Thu: 12:00 PM - 8:00 PM', 'Fri: 12:00 PM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: Closed']","['Fried Chicken Sando', 'Gf Kimchi Jambalaya', 'Tomato Kimchi Salad with Shrimp', 'Soy Marinated Eggs & Cracklin', 'Cracklin', 'Seafood Jjajangmyun', 'Chicken Liver Pate & Persimmon', 'Tue- Frikjun Galbi Smashburger & Honey Butter Chips', 'Cast Iron-baked Cornbread', 'Honey Brown Butter Chips']","154 E 39th StNew York, NY 10016"
[],[],"1841 Westchester AveThe Bronx, NY 10472"
"['Mon: 11:00 AM - 4:00 AM (Next day)', 'Tue: 11:00 AM - 4:00 AM (Next day)', 'Wed: 11:00 AM - 4:00 AM (Next day)', 'Thu: 11:00 AM - 4:00 AM (Next day)', 'Fri: 11:00 AM - 4:00 AM (Next day)', 'Sat: 11:00 AM - 4:00 AM (Next day)', 'Sun: 11:00 AM - 4:00 AM (Next day)']",[],"880 Gerard AveBronx, NY 10452"
"['Mon: 11:30 AM - 11:00 PM', 'Tue: 11:30 AM - 11:00 PM', 'Wed: 11:30 AM - 11:00 PM', 'Thu: 11:30 AM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 11:00 PM']","['Cacio E Pepe', 'Green Tagliatelle', 'Tagliatelle Verdi Con Ragu Di Cinghiale Alle Erbe E Tartufo', 'Pappardelle Ai Funghi Porcini', 'Pacchero Ai Tre Crostacei', 'Maccheroni Alla Norma', 'Cannolis', 'Grilled Calamari', 'Seafood Pasta', 'Porcini Mushrooms', 'Sicilian', 'Fusilloni Di Gragnano Scampi', 'Ossobuco Ravioli', 'Fritto Misto', 'Panna Cotta', 'Arancini Catanesi', 'White', 'Eggplant Parmigiana', 'Gelato', 'Fonduta Di Pecorino']","106 E 60th StNew York, NY 10022"
[],[],"2023 Amsterdam AveNew York, NY 10032"
"['Mon: Closed', 'Tue: Closed', 'Wed: 4:00 PM - 11:00 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 4:00 PM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 11:00 PM']","['Arroz Con Pollo Classic', 'Empanadas', 'Ropa Vieja Classic', 'Churrasco', 'Pulpo']","811 McLean AveYonkers, NY 10704"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: Closed']",[],"154E 109th StNew York, NY 10029"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 10:00 PM', 'Sat: 5:30 PM - 10:00 PM', 'Sun: 5:30 PM - 10:00 PM']","['Pan Con Tomate', 'Patatas Bravas', 'Croquettes', 'Gambas Al Ajillo', 'Meatballs', 'Churros']","260 Mamaroneck AveMamaroneck, NY 10543"
"['Mon: 10:00 AM - 4:00 AM (Next day)', 'Tue: 10:00 AM - 4:00 AM (Next day)', 'Wed: 10:00 AM - 4:00 AM (Next day)', 'Thu: 10:00 AM - 4:00 AM (Next day)', 'Fri: 10:00 AM - 4:00 AM (Next day)', 'Sat: 10:00 AM - 4:00 AM (Next day)', 'Sun: 11:00 AM - 4:00 AM (Next day)']","['Thai Chili Wings', 'Cheeseburger', 'Barrel Jack', 'Buffalo Calamari']","2634 E Tremont AveBronx, NY 10461"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 12:00 PM - 8:30 PM']","['Bento Boxes', 'Chicken Teriyaki', 'California Rolls', 'Dumplings', 'Shrimp Teriyaki']","815 Hutchinson River PkwySpace B-135Bronx, NY 10465"
"['Mon: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Tue: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Wed: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Thu: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM', 'Fri: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Sat: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Sun: 12:00 PM - 2:30 PM 5:00 PM - 9:30 PM']","['Omu Soba', 'Mew Special Roll', 'Kimchi Udon', 'Salmon Sashimi Tacos', 'Fried Chicken', 'Yellowtail Carpaccio', 'Garlic Fried Rice', 'Soba Noodles Wrapped', 'Udon Noodles', 'Pork Belly', 'Dynamite Roll', 'Black Dragon Roll', 'Miso Ramen', 'Volcano Roll', 'Fried Octopus', 'Tuna Tataki', 'Super Mew Roll', 'Seared Salmon Sushi', 'Creamy Udon', 'Takoyaki Kara Age']","53 W 35th StNew York, NY 10001"
[],[],"1687 Macombs RdThe Bronx, NY 10453"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 11:00 AM - 10:00 PM']",[],"5225 BroadwayBronx , NY 10463"
"['Mon: 7:00 AM - 8:00 PM', 'Tue: 7:00 AM - 8:00 PM', 'Wed: 7:00 AM - 8:00 PM', 'Thu: 7:00 AM - 8:00 PM', 'Fri: 7:00 AM - 8:00 PM', 'Sat: 7:00 AM - 8:00 PM', 'Sun: 7:00 AM - 8:00 PM']","['Cheeseburger', 'Scrambled Egg Sandwich', 'Grilled Chicken', 'Chicken Fingers']","58 Metropolitan OvalBronx, NY 10462"
"['Mon: 5:00 PM - 11:00 PM', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 12:00 AM (Next day)', 'Sat: 5:00 PM - 12:00 AM (Next day)', 'Sun: 5:00 PM - 11:00 PM']","['Fennel Salad', 'Frena', 'Baba Ganoush', 'Mushroom Shawarma', 'Lamb Neck', 'Chicken Musakhan', 'Dumplings', 'Kreplach', 'Ktzitzot', 'Grilled Octopus', 'Knafeh', 'Gazoz']","353 Bedford AveBrooklyn, NY 11211"
"['Mon: 11:30 AM - 9:30 PM', 'Tue: 11:30 AM - 9:30 PM', 'Wed: 11:30 AM - 9:30 PM', 'Thu: 11:30 AM - 9:30 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 12:00 PM - 9:30 PM', 'Sun: 12:00 PM - 9:30 PM']",[],"80 Nassau StNew York, NY 10038"
"['Mon: 11:30 AM - 11:00 PM', 'Tue: 11:30 AM - 11:00 PM', 'Wed: 11:30 AM - 11:00 PM', 'Thu: 11:30 AM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 11:00 PM']","['Cacio E Pepe', 'Green Tagliatelle', 'Tagliatelle Verdi Con Ragu Di Cinghiale Alle Erbe E Tartufo', 'Pappardelle Ai Funghi Porcini', 'Pacchero Ai Tre Crostacei', 'Maccheroni Alla Norma', 'Cannolis', 'Grilled Calamari', 'Seafood Pasta', 'Porcini Mushrooms', 'Sicilian', 'Fusilloni Di Gragnano Scampi', 'Ossobuco Ravioli', 'Fritto Misto', 'Panna Cotta', 'Arancini Catanesi', 'White', 'Eggplant Parmigiana', 'Gelato', 'Fonduta Di Pecorino']","106 E 60th StNew York, NY 10022"
"['Mon: Closed', 'Tue: Closed', 'Wed: 4:00 PM - 11:00 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 4:00 PM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 11:00 PM']","['Arroz Con Pollo Classic', 'Empanadas', 'Ropa Vieja Classic', 'Churrasco', 'Pulpo']","811 McLean AveYonkers, NY 10704"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: Closed']",[],"154E 109th StNew York, NY 10029"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 10:00 PM', 'Sat: 5:30 PM - 10:00 PM', 'Sun: 5:30 PM - 10:00 PM']","['Pan Con Tomate', 'Patatas Bravas', 'Croquettes', 'Gambas Al Ajillo', 'Meatballs', 'Churros']","260 Mamaroneck AveMamaroneck, NY 10543"
"['Mon: 10:00 AM - 4:00 AM (Next day)', 'Tue: 10:00 AM - 4:00 AM (Next day)', 'Wed: 10:00 AM - 4:00 AM (Next day)', 'Thu: 10:00 AM - 4:00 AM (Next day)', 'Fri: 10:00 AM - 4:00 AM (Next day)', 'Sat: 10:00 AM - 4:00 AM (Next day)', 'Sun: 11:00 AM - 4:00 AM (Next day)']","['Thai Chili Wings', 'Cheeseburger', 'Barrel Jack', 'Buffalo Calamari']","2634 E Tremont AveBronx, NY 10461"
"['Mon: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM', 'Tue: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM', 'Wed: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM', 'Thu: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM', 'Fri: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM', 'Sat: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM', 'Sun: 11:30 AM - 3:15 PM 4:00 PM - 9:00 PM']","['Margherita Pizza', 'White Pizza', 'Brookie Bridge', 'Calzone']","19 Old Fulton StBrooklyn, NY 11201"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 12:00 PM - 8:30 PM']","['Bento Boxes', 'Chicken Teriyaki', 'California Rolls', 'Dumplings', 'Shrimp Teriyaki']","815 Hutchinson River PkwySpace B-135Bronx, NY 10465"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 11:00 AM - 10:00 PM']",[],"5225 BroadwayBronx , NY 10463"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']",[],"57 E Tremont AveBronx, NY 10453"
"['Mon: 6:00 AM - 5:30 AM (Next day)', 'Tue: 6:00 AM - 5:30 AM (Next day)', 'Wed: 6:00 AM - 5:30 AM (Next day)', 'Thu: 6:00 AM - 5:30 AM (Next day)', 'Fri: 6:00 AM - 5:30 AM (Next day)', 'Sat: 6:00 AM - 5:30 AM (Next day)', 'Sun: 6:00 AM - 5:30 AM (Next day)']","['Fried Chicken', 'Oxtail', 'Jerk Chicken with Roti']","3357 Fish AveBronx, NY 10469"
[],[],"1049 Manhattan AveBrooklyn, NY 11222"
"['Mon: 8:00 AM - 9:00 PM', 'Tue: 8:00 AM - 9:00 PM', 'Wed: 8:00 AM - 9:00 PM', 'Thu: 8:00 AM - 9:00 PM', 'Fri: 8:00 AM - 10:00 PM', 'Sat: 8:00 AM - 10:00 PM', 'Sun: 8:00 AM - 9:00 PM']","['Golden Lava French Toast', 'Fried Chicken Wings', 'Salty Duck Egg with Jumbo Shrimps Fried Rice', 'Curry Fish Fillet Over Rice', 'Beef Chow Fun', 'Baked Fried Rice with Pork Chop', 'Xo Sauce Fried Instant Noodle with Pork Chops', 'Tom Yum Fried Instant Noodles with Seafood', 'Special Ovaltine French Toast', 'Classic Soy Sauce Pan Fried Noodles', 'Salt and Pepper Fried Squid', 'Crispy Fried Egg Noodles with Seafood', 'Imitation Shark Fin Soup', 'Satay Beef Noodle Soup', 'Baked Fried Rice with Chicken Chop', 'Fried Buns', 'Fried Shrimp with Mayo', 'Beef Macaroni in Tomato Soup', 'Spam and Egg Noodle Soup', 'Condensed Milk Peanut Butter Toast']","65 Bayard StNew York, NY 10013"
[],[],"168TH St And BroadwayManhattan, NY 10032"
"['Mon: 6:00 AM - 10:00 PM', 'Tue: 6:00 AM - 10:00 PM', 'Wed: 6:00 AM - 10:00 PM', 'Thu: 6:00 AM - 10:00 PM', 'Fri: 6:00 AM - 10:00 PM', 'Sat: 6:00 AM - 10:00 PM', 'Sun: 6:00 AM - 10:00 PM']",[],"2365 Westchester AveEast Bronx, NY 10462"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"239 Bedford Park BlvdBronx, NY 10458"
"['Mon: 9:00 AM - 3:30 PM', 'Tue: 7:30 AM - 3:30 PM', 'Wed: 7:30 AM - 3:30 PM', 'Thu: 7:30 AM - 3:30 PM', 'Fri: 7:30 AM - 3:30 PM', 'Sat: 8:30 AM - 3:00 PM', 'Sun: 8:30 AM - 3:00 PM']","['Avocado Toast', 'Almond Croissant', 'French Toast', 'Breakfast Sandwiches']","410 W 145th StNew York, NY 10031"
"['Mon: 6:00 AM - 5:30 AM (Next day)', 'Tue: 6:00 AM - 5:30 AM (Next day)', 'Wed: 6:00 AM - 5:30 AM (Next day)', 'Thu: 6:00 AM - 5:30 AM (Next day)', 'Fri: 6:00 AM - 5:30 AM (Next day)', 'Sat: 6:00 AM - 5:30 AM (Next day)', 'Sun: 6:00 AM - 5:30 AM (Next day)']","['Fried Chicken', 'Oxtail', 'Jerk Chicken with Roti']","3357 Fish AveBronx, NY 10469"
[],[],"1049 Manhattan AveBrooklyn, NY 11222"
"['Mon: 8:00 AM - 9:00 PM', 'Tue: 8:00 AM - 9:00 PM', 'Wed: 8:00 AM - 9:00 PM', 'Thu: 8:00 AM - 9:00 PM', 'Fri: 8:00 AM - 10:00 PM', 'Sat: 8:00 AM - 10:00 PM', 'Sun: 8:00 AM - 9:00 PM']","['Golden Lava French Toast', 'Fried Chicken Wings', 'Salty Duck Egg with Jumbo Shrimps Fried Rice', 'Curry Fish Fillet Over Rice', 'Beef Chow Fun', 'Baked Fried Rice with Pork Chop', 'Xo Sauce Fried Instant Noodle with Pork Chops', 'Tom Yum Fried Instant Noodles with Seafood', 'Special Ovaltine French Toast', 'Classic Soy Sauce Pan Fried Noodles', 'Salt and Pepper Fried Squid', 'Crispy Fried Egg Noodles with Seafood', 'Imitation Shark Fin Soup', 'Satay Beef Noodle Soup', 'Baked Fried Rice with Chicken Chop', 'Fried Buns', 'Fried Shrimp with Mayo', 'Beef Macaroni in Tomato Soup', 'Spam and Egg Noodle Soup', 'Condensed Milk Peanut Butter Toast']","65 Bayard StNew York, NY 10013"
[],[],"168TH St And BroadwayManhattan, NY 10032"
"['Mon: 6:00 AM - 10:00 PM', 'Tue: 6:00 AM - 10:00 PM', 'Wed: 6:00 AM - 10:00 PM', 'Thu: 6:00 AM - 10:00 PM', 'Fri: 6:00 AM - 10:00 PM', 'Sat: 6:00 AM - 10:00 PM', 'Sun: 6:00 AM - 10:00 PM']",[],"2365 Westchester AveEast Bronx, NY 10462"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"239 Bedford Park BlvdBronx, NY 10458"
"['Mon: 9:00 AM - 3:30 PM', 'Tue: 7:30 AM - 3:30 PM', 'Wed: 7:30 AM - 3:30 PM', 'Thu: 7:30 AM - 3:30 PM', 'Fri: 7:30 AM - 3:30 PM', 'Sat: 8:30 AM - 3:00 PM', 'Sun: 8:30 AM - 3:00 PM']","['Avocado Toast', 'Almond Croissant', 'French Toast', 'Breakfast Sandwiches']","410 W 145th StNew York, NY 10031"
"['Mon: Closed', 'Tue: 3:00 PM - 9:00 PM', 'Wed: 3:00 PM - 9:00 PM', 'Thu: 3:00 PM - 9:30 PM', 'Fri: 3:00 PM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 12:00 PM - 9:00 PM']","['Lobster Roll', 'Cajun Shrimp Tacos', 'Fish Tacos', 'Chicken Sandwich', 'Buffalo Wings', 'Shrimp Skewers', 'Duck Duck', 'Baylander Burger', 'Veggie Burger', 'Jumbo Pretzel', 'Guac and Chips']","125th St W Harlem PiersHudson River GreenwayNew York, NY 10027"
"['Mon: 5:30 PM - 10:00 PM', 'Tue: 5:30 PM - 10:00 PM', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 10:00 PM', 'Sat: 5:30 PM - 10:00 PM', 'Sun: Closed']","['Pyongyang Cold Noodle', 'Spicy Fried Chicken', 'Galbi Jjim', 'Mushroom Sotbap', 'Beef Tartare', 'Uni Sotbap', 'Pork Butt Ssam', 'Foie Gras Noodle', 'Soondae Ssam', 'Korean Sausage Ssam', 'Uni Fried Rice', 'Beef Jeongol', 'Black Truffle', 'Spicy Salmon Ssam Wraps', 'Branzino', 'Mushroom Rice Pot', 'Short Rib']","29 E 32nd StNew York, NY 10016"
[],"['Caesar Salad', 'Steak Sandwich', 'Chicken Club', 'Club Sandwich']","LaGuardia Airport - Terminal DGates 92-98Queens, NY 11371"
"['Mon: Closed', 'Tue: 5:30 PM - 10:30 PM', 'Wed: 5:30 PM - 10:30 PM', 'Thu: 5:30 PM - 10:30 PM', 'Fri: 5:30 PM - 10:30 PM', 'Sat: 11:00 AM - 3:00 PM 5:30 PM - 10:30 PM', 'Sun: 11:00 AM - 3:00 PM 5:00 PM - 9:00 PM']","['Bread Basket', 'Lamb Kofta', ""Za'atar Baby Back Ribs"", 'Coconut Crispy Rice', 'Green Chorizo Kofta', 'Red Curry', 'Green Shakshuka', 'American Breakfast', 'Parker House Rolls', 'Green Rice', 'Lamb Sausage', 'Half Chicken', 'Grilled Prawns', 'Pickle Plate']","46 Norman AveBrooklyn, NY 11222"
[],[],"1309 Prospect AveBronx, NY 10459"
"['Mon: 8:00 AM - 8:00 PM', 'Tue: 8:00 AM - 8:00 PM', 'Wed: 8:00 AM - 8:00 PM', 'Thu: 8:00 AM - 8:00 PM', 'Fri: 8:00 AM - 3:00 PM', 'Sat: Closed', 'Sun: 8:00 AM - 8:00 PM']","['Avocado Toast', 'Poached Egg', 'Challah French Toast', 'Egg Sandwich', 'Moss Rice Bowl', 'Fish Tacos', 'Carrot Coconut Soup', 'Gazpacho']","3260 Johnson AveBronx, NY 10463"
"['Mon: 11:30 AM - 9:00 PM', 'Tue: 11:30 AM - 9:00 PM', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Seafood Risotto', 'Chicken Taco Spring Rolls', 'Filet Mignon', 'Pretzel Crusted Calamari', 'Chilean Sea Bass', 'Steak and Eggs', 'French Toast', 'Truffle Mac', 'Tuna Tartare', 'Firecracker Shrimp', 'Eggs Benedict', 'Lamb Shank', 'Short Rib Bruschetta', 'Skirt Steak', 'Lobster Mac', 'Cast Iron Pan Seared Rib Eye Steak', 'Prix Fixe', 'Ny Strip Steak', 'Grilled Shrimp Pasta', 'Swordfish']","2 Main StSte GEdgewater, NJ 07020"
[],[],"350 Hudson StNew York, NY 10014"
"['Mon: 11:30 AM - 12:00 AM (Next day)', 'Tue: 11:30 AM - 12:00 AM (Next day)', 'Wed: 11:30 AM - 12:00 AM (Next day)', 'Thu: 11:30 AM - 12:00 AM (Next day)', 'Fri: 11:30 AM - 12:00 AM (Next day)', 'Sat: 11:30 AM - 12:00 AM (Next day)', 'Sun: 11:30 AM - 12:00 AM (Next day)']",[],"1161 Castle Hill AveEast Bronx, NY 12059"
"['Mon: 11:00 AM - 9:45 PM', 'Tue: 11:00 AM - 9:45 PM', 'Wed: 11:00 AM - 9:45 PM', 'Thu: 11:00 AM - 10:15 PM', 'Fri: 11:00 AM - 10:15 PM', 'Sat: 11:00 AM - 10:15 PM', 'Sun: 11:00 AM - 9:45 PM']",[],"13 E 37th StNew York, NY 10016"
[],[],"54 E 181st StBronx, NY 10453"
[],[],"10 W Burnside AveBronx, NY 10453"
