Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL
Breaking Bread,Huguenot,"Pizza, Italian",4.4,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/breaking-bread-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70
Flour And Oak,Tompkinsville,Pizza,3.9,√ Takeout,,https://www.yelp.com/biz/flour-and-oak-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70
YunShang Rice Noodle House,Dyker Heights,"Noodles, Chinese, Asian Fusion",3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/yunshang-rice-noodle-house-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70
Cecchi’s,West Village,American (Traditional),4.5,,,https://www.yelp.com/biz/cecchis-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70
Casa d’Paco,,"Spanish, Tapas Bars, Wine Bars",4.6,"√ Outdoor seating, × Delivery, √ Takeout",$$,https://www.yelp.com/biz/casa-d-paco-newark?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Dolce Fantasia,Charleston,"Italian, Breakfast & Brunch, Burgers",4.9,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/dolce-fantasia-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/f9SUJZ_LSZGZKg0L27edTQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Navy Pier,Stapleton,"Steakhouses, Cocktail Bars, American (New)",4.5,× Outdoor seating,,https://www.yelp.com/biz/navy-pier-staten-island-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Trattoria Toscana,Great Kills,"Italian, Pizza, Cocktail Bars",4.4,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/trattoria-toscana-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
J’s On The Bay,Shore Acres,"American (New), Breakfast & Brunch, Pizza",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/j-s-on-the-bay-staten-island?osq=Restaurants,https://www.yelp.com/biz/MUmfx7fr5GpPf_1MCExSQA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Asado by Butterknife & Hammer,,"Tacos, Tapas/Small Plates",4.8,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/asado-by-butterknife-and-hammer-maplewood-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Cucina Fresca,Grant City,"Pizza, Italian",4.5,,$$,https://www.yelp.com/biz/cucina-fresca-staten-island-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Hitto Ramen,,Ramen,3.9,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/hitto-ramen-staten-island?osq=Restaurants,https://www.yelp.com/biz/vHBQjpyUBlkZXh6xTpIANg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Atti,Boerum Hill,"Korean, Barbeque, Desserts",4.4,"√ Delivery, √ Takeout",$$$$,https://www.yelp.com/biz/atti-brooklyn?osq=Restaurants,https://www.yelp.com/biz/mnXrPqOVbX_06D9OAo4dLA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Bossa Fish,,"Seafood, Seafood Markets, Sandwiches",4.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/bossa-fish-elizabeth?osq=Restaurants,https://www.yelp.com/biz/oFRunHixOnSVqhP59IrczQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80
Dolce Fantasia,Charleston,"Italian, Breakfast & Brunch, Burgers",4.9,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/dolce-fantasia-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/f9SUJZ_LSZGZKg0L27edTQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Navy Pier,Stapleton,"Steakhouses, Cocktail Bars, American (New)",4.5,× Outdoor seating,,https://www.yelp.com/biz/navy-pier-staten-island-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Trattoria Toscana,Great Kills,"Italian, Pizza, Cocktail Bars",4.4,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/trattoria-toscana-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
J’s On The Bay,Shore Acres,"American (New), Breakfast & Brunch, Pizza",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/j-s-on-the-bay-staten-island?osq=Restaurants,https://www.yelp.com/biz/MUmfx7fr5GpPf_1MCExSQA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Asado by Butterknife & Hammer,,"Tacos, Tapas/Small Plates",4.8,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/asado-by-butterknife-and-hammer-maplewood-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Hitto Ramen,,Ramen,3.9,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/hitto-ramen-staten-island?osq=Restaurants,https://www.yelp.com/biz/vHBQjpyUBlkZXh6xTpIANg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Atti,Boerum Hill,"Korean, Barbeque, Desserts",4.4,"√ Delivery, √ Takeout",$$$$,https://www.yelp.com/biz/atti-brooklyn?osq=Restaurants,https://www.yelp.com/biz/mnXrPqOVbX_06D9OAo4dLA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Bossa Fish,,"Seafood, Seafood Markets, Sandwiches",4.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/bossa-fish-elizabeth?osq=Restaurants,https://www.yelp.com/biz/oFRunHixOnSVqhP59IrczQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Mikado,Brooklyn Heights,"Japanese, Sushi Bars, Soup",4.8,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/mikado-brooklyn?osq=Restaurants,https://www.yelp.com/biz/k8YJDry6_pbPIiCPeK-6mQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Lorena’s,,French,4.3,"√ Outdoor seating, × Delivery, √ Takeout",$$$$,https://www.yelp.com/biz/lorenas-maplewood?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=90
Lacey’s Bridge Tavern,Elm Park,"Breakfast & Brunch, American (Traditional), Seafood",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/laceys-bridge-tavern-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Bayou,Clifton,"Cajun/Creole, Southern, Seafood",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/bayou-staten-island?osq=Restaurants,https://www.yelp.com/biz/hmndKMvCwTzXSAPp4KmGYg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Mouette,Sheepshead Bay,Restaurants,5.0,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/mouette-new-york?osq=Restaurants,https://www.yelp.com/biz/VuWXuxkZG_FMHjfgUTOs3Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Ejen Korean Comfort Food,Sunset Park,Korean,4.1,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ejen-korean-comfort-food-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Harvest Cafe,New Dorp Beach,Cafes,4.7,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/harvest-cafe-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Arden,Crown Heights,American (New),4.8,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/arden-brooklyn?osq=Restaurants,https://www.yelp.com/biz/RNRLQXg_P2cGxLEMVlKZQA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
South Fin Grill,,"Seafood, American (New)",2.8,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/south-fin-grill-staten-island?osq=Restaurants,https://www.yelp.com/biz/0DVNloBEwz5dkNMnc8r7bg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
The Rum Bar,Crown Heights,"Cocktail Bars, Caribbean",4.5,"√ Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/the-rum-bar-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
G-Knows Cheesesteaks,Westerleigh,"Sandwiches, American (New)",4.0,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/g-knows-cheesesteaks-staten-island?osq=Restaurants,https://www.yelp.com/biz/wsbDdHJFdD-8vFmfYYGBOw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Felina Cucina,,Italian,5.0,,,https://www.yelp.com/biz/felina-cucina-newark?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=100
Arden,Crown Heights,American (New),4.8,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/arden-brooklyn?osq=Restaurants,https://www.yelp.com/biz/RNRLQXg_P2cGxLEMVlKZQA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=110
South Fin Grill,,"Seafood, American (New)",2.8,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/south-fin-grill-staten-island?osq=Restaurants,https://www.yelp.com/biz/0DVNloBEwz5dkNMnc8r7bg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=110
The Rum Bar,Crown Heights,"Cocktail Bars, Caribbean",4.5,"√ Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/the-rum-bar-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=110,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=110
