Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Sunday in Brooklyn,Williamsburg - South Side,"American (New), Breakfast & Brunch, Cocktail Bars",4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-7?osq=Restaurants,https://www.yelp.com/biz/9AXTJkwXdWaJaQkCjpj6mA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 9:30 AM - 10:00 PM, Tue: 9:30 AM - 10:00 PM, Wed: 9:30 AM - 10:00 PM, Thu: 9:30 AM - 10:00 PM, Fri: 9:30 AM - 11:00 PM, Sat: 9:30 AM - 11:00 PM, Sun: 9:30 AM - 10:00 PM","Cheddar Scramble, Avocado Toast, Egg and Sausage Sandwich, Hazelnut Maple Praline, Steak and Eggs, Fried Egg Sandwich, Cheddar Scrambled Eggs, Eggs & Sausage Burger, Breakfast Sandwich, Fried Chicken Sandwich, Maple Cheddar, Shakshuka, Sticky Bun, Egg and Cheese Sandwich, Poached Eggs, Charred Avocado, Double Stack","348 Wythe Ave, Brooklyn, NY 11249"
Eastern Parkway BBQ Man,Crown Heights,"Barbeque, Street Vendors",4.8,,,https://www.yelp.com/biz/eastern-parkway-bbq-man-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 11:30 AM - 8:00 PM, Tue: 11:30 AM - 8:00 PM, Wed: 11:30 AM - 8:00 PM, Thu: 11:30 AM - 8:00 PM, Fri: 11:30 AM - 8:00 PM, Sat: 11:30 AM - 8:00 PM, Sun: 11:30 AM - 8:00 PM",,"Eastern Parkway And Franklin Ave, Brooklyn, NY 11225"
Oxalis,Prospect Heights,"French, American (New)",4.6,"allow Outdoor seating, not allow Delivery, not allow Takeout",over $61,https://www.yelp.com/biz/oxalis-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: Closed, Tue: Closed, Wed: 6:00 PM - 9:00 PM, Thu: 6:00 PM - 9:00 PM, Fri: 5:30 PM - 10:00 PM, Sat: 5:30 PM - 10:00 PM, Sun: 11:00 AM - 1:30 PM 6:00 PM - 9:00 PM","Carte Blanche, Prix Fixe, Grilled Beef Shoulder, Lightly Smoked Trout, Egg Yolk and Cabbage, Nasturtium, Pork and Carrot, Caviar, Brioche, Squid, ""Le Kebab Doxalis 9"", Green Asparagus, Burrata, Cherry Blossom Roll, Chicories, Miso Aged Black Bass, Little Gem Salad, Monkfish, Grilled Chanterelles, Kampachi","791 Washington Ave, Brooklyn, NY 11238"
Doublé,Bushwick,"Cocktail Bars, Comfort Food",4.8,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/doubl%C3%A9-brooklyn?osq=Restaurants,https://www.yelp.com/biz/7T8oBR192Mc18bC2gFKWFA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 4:00 PM - 12:00 AM (Next day), Tue: 4:00 PM - 12:00 AM (Next day), Wed: 4:00 PM - 12:00 AM (Next day), Thu: 4:00 PM - 12:00 AM (Next day), Fri: 4:00 PM - 2:00 AM (Next day), Sat: 11:00 AM - 2:00 AM (Next day), Sun: 11:00 AM - 12:00 AM (Next day)",,"1332 Halsey St, Brooklyn, NY 11237"
Sunrises/Sunsets,Bushwick,"Wine Bars, Cafes, Cocktail Bars",3.8,"allow Outdoor seating, allow Delivery",$11-30,https://www.yelp.com/biz/sunrises-sunsets-bushwick-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 8:00 AM - 11:00 PM, Tue: 8:00 AM - 11:00 PM, Wed: 8:00 AM - 11:00 PM, Thu: 8:00 AM - 11:00 PM, Fri: 8:00 AM - 11:00 PM, Sat: 8:00 AM - 11:00 PM, Sun: 8:00 AM - 11:00 PM","Avocado Toast, Brioche French Toast, Lox Toast","351 Evergreen Ave, Bushwick, NY 11221"
Yia Yia’s Taverna,East Williamsburg,Greek,4.7,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/yia-yias-taverna-brooklyn-4?osq=Restaurants,https://www.yelp.com/biz/Vw8NSOu7aS8de1vVhFpemQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: 11:00 AM - 9:00 PM","Greek Salad, Tzatziki, Spanakopita, Moussaka, Chicken Gyro Platter, Baklava, Lamb Kebab, Chicken Souvlaki Platter, Loukoumades, Vegetarian Moussaka, Melitzanosalata, Chicken Kebab, Lamb and Chicken Souvlaki Combination Platter, Gyro Meat Platter, Saganaki, Avgolemono","1035 Flushing Ave, Brooklyn, NY 11237"
DunHuang Miss Noodles,Clinton Hill,"Chinese, Noodles, Asian Fusion",4.2,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/dunhuang-miss-noodles-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 11:30 AM - 9:00 PM, Tue: 11:30 AM - 9:00 PM, Wed: 11:30 AM - 9:00 PM, Thu: 11:30 AM - 9:00 PM, Fri: 11:30 AM - 9:00 PM, Sat: 11:30 AM - 9:00 PM, Sun: 11:30 AM - 9:00 PM","Braised Beef Noodles, Eggplant Salad, Signature Lanzhou Beef Noodle, Chinese Hamburger, Braised Lamb Shoulder, Kelp Salad, Mala Noodle, Mung Bean Noodle, Braised Beef Noodle Lunch Special, Monstrous Plate Chicken, Marinated Cucumber, Mutton on the Bone, Woodear Mushroom Salad","531 Myrtle Ave, Brooklyn, NY 11205"
Grandchamps Kitchen & Market,Bedford Stuyvesant,"Haitian, Sandwiches, Desserts",4.1,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/grandchamps-kitchen-and-market-brooklyn?osq=Restaurants,https://www.yelp.com/biz/-ic13XJ9ekpEfshQFPKL4A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=70,"Mon: 12:00 PM - 8:00 PM, Tue: 12:00 PM - 8:00 PM, Wed: 12:00 PM - 8:00 PM, Thu: 12:00 PM - 8:00 PM, Fri: 12:00 PM - 8:00 PM, Sat: 12:00 PM - 8:00 PM, Sun: 12:00 PM - 8:00 PM","Griyo, Signature Griyo Sandwich, Black Mushroom Rice - Family, Pikliz, Haitian Patty","197 Patchen Ave, Brooklyn, NY 11233"
Peaches Prime,Fort Greene,"Southern, American (New), Seafood",4.4,,,https://www.yelp.com/biz/peaches-prime-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: Closed, Tue: 5:00 PM - 10:00 PM, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 10:00 PM, Sat: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM, Sun: 12:00 PM - 4:00 PM","Crispy Oysters Rockefeller, Oxtail Fettuccine, Fried Calamari, Garlic Shrimp Scampi, Caesars Salad, Fried Chicken, Spicy Rigatoni, Steak Frites, Broiled Lemon Sole, Grit Cake, Smoky Moscow","590 Fulton St, Brooklyn, NY 11217"
Little Egg,Prospect Heights,Breakfast & Brunch,4.9,,,https://www.yelp.com/biz/little-egg-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: 7:30 AM - 3:00 PM, Tue: Closed, Wed: Closed, Thu: Closed, Fri: 7:30 AM - 3:00 PM, Sat: 7:30 AM - 3:00 PM, Sun: 7:30 AM - 3:00 PM","Egg Katsu Sando, French Toast, Cruller, Olive Oil Cake, The Big Salad, Katsu Sandwich","657 Washington Ave, Brooklyn, NY 11238"
The Grotto,Bedford Stuyvesant,"Caribbean, Burgers, Chicken Wings",3.7,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/the-grotto-brooklyn?osq=Restaurants,https://www.yelp.com/biz/OefJvbJxLW1ZTr-8HUZdyQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: Closed, Tue: Closed, Wed: 5:00 PM - 12:00 AM (Next day), Thu: 5:00 PM - 12:00 AM (Next day), Fri: 5:00 PM - 2:00 AM (Next day), Sat: 5:00 PM - 2:00 AM (Next day), Sun: 11:00 AM - 12:00 AM (Next day)","Jerk Pork, Jerk Chicken, Lamb Chop Pasta, Lamb Chops, Snapper, French Toast","321 Nostrand Ave, Brooklyn, NY 11216"
Cafe Rue Dix,Crown Heights,"French, Cocktail Bars, Senegalese",4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/cafe-rue-dix-brooklyn?osq=Restaurants,https://www.yelp.com/biz/_sipbeIM-EtR4cIzleEUhg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,,,", Not Found"
Pasta Louise Cafe,Park Slope,"Italian, Pasta Shops, Sandwiches",4.4,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pasta-louise-cafe-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: Closed, Tue: 8:00 AM - 9:00 PM, Wed: 8:00 AM - 9:00 PM, Thu: 8:00 AM - 9:00 PM, Fri: 8:00 AM - 9:00 PM, Sat: 9:00 AM - 9:00 PM, Sun: 9:00 AM - 9:00 PM","Cacio E Pepe, Spicy Red Pesto Pasta, Whipped Ricotta, Spicy Prosciutto, Ricotta on Focaccia, Pasta Kit, Ricotta Toast, Roasted Tomatoes Pasta, Homemade Pasta, Summer Pasta Salad, Caesar Salad, Heirloom Tomato Salad, Crispy Chickpeas, Garlic and Tomato Pasta, Tomato Soup, Short Rib Ragu, Antipasto, Bread Plate","803 8th Ave, Brooklyn, NY 11215"
Ammazzacaffè,East Williamsburg,"Cocktail Bars, Italian, Wine Bars",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ammazzacaff%C3%A8-brooklyn?osq=Restaurants,https://www.yelp.com/biz/eMSTTuOUlKEnSOr8lPp3Xg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: 4:00 PM - 10:00 PM, Tue: Closed, Wed: 4:00 PM - 10:00 PM, Thu: 4:00 PM - 10:00 PM, Fri: 4:00 PM - 11:00 PM, Sat: 4:00 PM - 11:00 PM, Sun: 4:00 PM - 10:30 PM","Pork Belly, Burrata, Sea Trout Tartare, Pork Shoulder, Gemelli Verde, Coppa, Spaghetti Bottarga, Roasted Pork Collar, Black Truffle, Panna Cotta, Trout Tartar, Crudo, Squid Ink Mostarda, Quadrotti, Lattuga, Pork Ragu, White, Duck Ravioli, Octopus, Truffle Pasta","702 Grand St, Brooklyn, NY 11211"
Nura,Greenpoint,American (New),4.4,"not allow Outdoor seating, not allow Delivery, not allow Takeout",,https://www.yelp.com/biz/nura-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: Closed, Tue: 5:30 PM - 10:30 PM, Wed: 5:30 PM - 10:30 PM, Thu: 5:30 PM - 10:30 PM, Fri: 5:30 PM - 10:30 PM, Sat: 11:00 AM - 3:00 PM 5:30 PM - 10:30 PM, Sun: 11:00 AM - 3:00 PM 5:00 PM - 9:00 PM","Bread Basket, Lamb Kofta, ""Zaatar Baby Back Ribs"", Coconut Crispy Rice, Green Chorizo Kofta, Red Curry, Green Shakshuka, American Breakfast, Parker House Rolls, Green Rice, Lamb Sausage, Half Chicken, Grilled Prawns, Pickle Plate","46 Norman Ave, Brooklyn, NY 11222"
Lucky’s Cocktail Lounge,Bedford Stuyvesant,"Cocktail Bars, Tapas Bars",4.4,"allow Outdoor seating, not allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/lucky-s-cocktail-lounge-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: 4:00 PM - 12:00 AM (Next day), Tue: 4:00 PM - 12:00 AM (Next day), Wed: 4:00 PM - 12:00 AM (Next day), Thu: 4:00 PM - 12:00 AM (Next day), Fri: 4:00 PM - 12:00 AM (Next day), Sat: 4:00 PM - 12:00 AM (Next day), Sun: 1:00 PM - 12:00 AM (Next day)","Crab Cakes, Catfish Sliders, Beef Sliders, Catfish Strips, French Toast, Chicken Wing, Avocado Toast, Stuffed Mushrooms, Cauliflower Arancini, Fried Wings, Fried Catfish","334 Marcus Garvey Blvd, Brooklyn, NY 11221"
Noodle Lane and Dumplings,Park Slope,"Noodles, Chinese",4.7,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/noodle-lane-and-dumplings-brooklyn?osq=Restaurants,https://www.yelp.com/biz/d_wGowk0nrjkRkp6gDaICg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: 11:30 AM - 9:00 PM, Tue: Closed, Wed: 11:30 AM - 9:00 PM, Thu: 11:30 AM - 9:00 PM, Fri: 11:30 AM - 9:30 PM, Sat: 11:30 AM - 9:30 PM, Sun: 11:30 AM - 9:00 PM","Pan Fried Noodles, Noodle Soup, Pork & Chives Dumpling, Pork Soup Dumpling, Frozen Dumplings - Pork and Chives, Cold Cucumber Salad, Veggie Dumpling","230 7th Ave, Brooklyn, NY 11215"
KPOT Korean BBQ & Hot Pot,Downtown Brooklyn,"Hot Pot, Barbeque, Korean",4.1,not allow Outdoor seating,$11-30,https://www.yelp.com/biz/kpot-korean-bbq-and-hot-pot-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=80,"Mon: 12:00 PM - 10:30 PM, Tue: 12:00 PM - 10:30 PM, Wed: 12:00 PM - 10:30 PM, Thu: 12:00 PM - 10:30 PM, Fri: 12:00 PM - 11:30 PM, Sat: 12:00 PM - 11:30 PM, Sun: 12:00 PM - 10:30 PM","Spicy Pork Belly Bento Box, K- Pot Short Rib Bento Box, Garlic Shrimp Bento Box, Beef Bulgogi Bento Box, Chicken Bulgogi Bento Box","430 Albee Sq W, Brooklyn, NY 11201"
Ammazzacaffè,East Williamsburg,"Cocktail Bars, Italian, Wine Bars",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ammazzacaff%C3%A8-brooklyn?osq=Restaurants,https://www.yelp.com/biz/eMSTTuOUlKEnSOr8lPp3Xg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: 4:00 PM - 10:00 PM, Tue: Closed, Wed: 4:00 PM - 10:00 PM, Thu: 4:00 PM - 10:00 PM, Fri: 4:00 PM - 11:00 PM, Sat: 4:00 PM - 11:00 PM, Sun: 4:00 PM - 10:30 PM","Pork Belly, Burrata, Sea Trout Tartare, Pork Shoulder, Gemelli Verde, Coppa, Spaghetti Bottarga, Roasted Pork Collar, Black Truffle, Panna Cotta, Trout Tartar, Crudo, Squid Ink Mostarda, Quadrotti, Lattuga, Pork Ragu, White, Duck Ravioli, Octopus, Truffle Pasta","702 Grand St, Brooklyn, NY 11211"
Nura,Greenpoint,American (New),4.4,"not allow Outdoor seating, not allow Delivery, not allow Takeout",,https://www.yelp.com/biz/nura-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: Closed, Tue: 5:30 PM - 10:30 PM, Wed: 5:30 PM - 10:30 PM, Thu: 5:30 PM - 10:30 PM, Fri: 5:30 PM - 10:30 PM, Sat: 11:00 AM - 3:00 PM 5:30 PM - 10:30 PM, Sun: 11:00 AM - 3:00 PM 5:00 PM - 9:00 PM","Bread Basket, Lamb Kofta, ""Zaatar Baby Back Ribs"", Coconut Crispy Rice, Green Chorizo Kofta, Red Curry, Green Shakshuka, American Breakfast, Parker House Rolls, Green Rice, Lamb Sausage, Half Chicken, Grilled Prawns, Pickle Plate","46 Norman Ave, Brooklyn, NY 11222"
Ital Kitchen,Crown Heights,"Vegetarian, Vegan",4.5,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ital-kitchen-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: Closed, Tue: 4:00 PM - 10:00 PM, Wed: 4:00 PM - 10:00 PM, Thu: 4:00 PM - 10:00 PM, Fri: 4:00 PM - 11:00 PM, Sat: 2:00 PM - 11:00 PM, Sun: 2:00 PM - 10:00 PM","Jerk Chicken, Veggie Jerk, Turmeric Stew, Spicy Green Thumb Salad, Veggie Burger, Red Stepper Stews, Noxtail, Avocado Salad, Thai Fi Stew","1032 Union St, Brooklyn, NY 11225"
Lucky’s Cocktail Lounge,Bedford Stuyvesant,"Cocktail Bars, Tapas Bars",4.4,"allow Outdoor seating, not allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/lucky-s-cocktail-lounge-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: 4:00 PM - 12:00 AM (Next day), Tue: 4:00 PM - 12:00 AM (Next day), Wed: 4:00 PM - 12:00 AM (Next day), Thu: 4:00 PM - 12:00 AM (Next day), Fri: 4:00 PM - 12:00 AM (Next day), Sat: 4:00 PM - 12:00 AM (Next day), Sun: 1:00 PM - 12:00 AM (Next day)","Crab Cakes, Catfish Sliders, Beef Sliders, Catfish Strips, French Toast, Chicken Wing, Avocado Toast, Stuffed Mushrooms, Cauliflower Arancini, Fried Wings, Fried Catfish","334 Marcus Garvey Blvd, Brooklyn, NY 11221"
Noodle Lane and Dumplings,Park Slope,"Noodles, Chinese",4.7,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/noodle-lane-and-dumplings-brooklyn?osq=Restaurants,https://www.yelp.com/biz/d_wGowk0nrjkRkp6gDaICg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: 11:30 AM - 9:00 PM, Tue: Closed, Wed: 11:30 AM - 9:00 PM, Thu: 11:30 AM - 9:00 PM, Fri: 11:30 AM - 9:30 PM, Sat: 11:30 AM - 9:30 PM, Sun: 11:30 AM - 9:00 PM","Pan Fried Noodles, Noodle Soup, Pork & Chives Dumpling, Pork Soup Dumpling, Frozen Dumplings - Pork and Chives, Cold Cucumber Salad, Veggie Dumpling","230 7th Ave, Brooklyn, NY 11215"
Kingfisher,Prospect Lefferts Gardens,Seafood,4.7,,,https://www.yelp.com/biz/kingfisher-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: Closed, Tue: Closed, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 10:00 PM, Sat: 5:00 PM - 10:00 PM, Sun: 5:00 PM - 10:00 PM","Hiramasa, Razor Clams, Heirloom Egg, Monkfish, Black Cod, Turbot, Hamachi, Fluke","505 Rogers Ave, Brooklyn, NY 11225"
750 Myrtle Diner,Bedford Stuyvesant,"Tapas Bars, Izakaya",4.2,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/750-myrtle-diner-brooklyn?osq=Restaurants,https://www.yelp.com/biz/1m1iOc8EplJ4tiCez7hf2Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: 11:00 AM - 11:00 PM, Tue: 11:00 AM - 11:00 PM, Wed: 11:00 AM - 11:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 10:00 PM","Fried Chicken, Pork Buns, Sauteed Chicken Liver, Snow Crab Lettuce Roll, Crab Fried Rice, Pork Belly, Fried Fish Sandwich, White, Chicken Karaage, Hanger Steak, Cheese Toast, Yakitori, Kimchi, Harami Grilled Chicken","750 Myrtle Ave, Brooklyn, NY 11205"
Mitica,Greenpoint,Mexican,4.9,allow Outdoor seating,,https://www.yelp.com/biz/mitica-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: 5:00 PM - 10:00 PM, Tue: Closed, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 10:00 PM, Sat: 5:00 PM - 10:00 PM, Sun: 5:00 PM - 10:00 PM",,"222 Franklin St, Brooklyn, NY 11222"
Mabu Hong Kong Cafe,Chinatown,Chinese,3.5,,,https://www.yelp.com/biz/mabu-hong-kong-cafe-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,,"Curry Fish, Pineapple Bun Sandwich, Seafood Instant Noodle, Chicken Wings, Garlic Curry Chicken, Teddy Bear, Satay Beef, Salted Egg Yolk French Toast, Rice Noodle Roll, Fried Pork Cutlet, Tom Yum Seafood Noodle Soup, Baked Pork Chop, Baked Spaghetti, Strawberry Milky Cream French Toast, Taro French Toast, Baked Curry Cheese Chicken, Condensed Milk French Toast, BBQ Pork, Chicken Hot Pot, Ovaltine French Toast","18 Doyers St, New York, NY 10013"
Silver Rice,Crown Heights,"Japanese, Sushi Bars, Soup",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/silver-rice-brooklyn?osq=Restaurants,https://www.yelp.com/biz/LTfR_0NiS7OIRCfkaAJg9w?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=90,"Mon: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM, Tue: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM, Wed: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM, Thu: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM, Fri: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM, Sat: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM, Sun: 12:00 PM - 3:45 PM 5:00 PM - 10:00 PM","Rice Cups, Spicy Tuna Cup, Spicy Salmon Cup, Macrobiotic Roll, Seaweed Salad, California Roll, Flaxseed Rice, Shrimp Dumpling, Eel Cucumber Roll, Sushi Cup, Rice Bowls, Salmon Kombu Roll, Alaskan Bowl, Unagi Cup, Hijiki Salad, Spicy Tuna Bowl","638 Park Pl, Brooklyn, NY 11238"
750 Myrtle Diner,Bedford Stuyvesant,"Tapas Bars, Izakaya",4.2,"allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/750-myrtle-diner-brooklyn?osq=Restaurants,https://www.yelp.com/biz/1m1iOc8EplJ4tiCez7hf2Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=100,"Mon: 11:00 AM - 11:00 PM, Tue: 11:00 AM - 11:00 PM, Wed: 11:00 AM - 11:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 10:00 PM","Fried Chicken, Pork Buns, Sauteed Chicken Liver, Snow Crab Lettuce Roll, Crab Fried Rice, Pork Belly, Fried Fish Sandwich, White, Chicken Karaage, Hanger Steak, Cheese Toast, Yakitori, Kimchi, Harami Grilled Chicken","750 Myrtle Ave, Brooklyn, NY 11205"
Mitica,Greenpoint,Mexican,4.9,allow Outdoor seating,,https://www.yelp.com/biz/mitica-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=100,"Mon: 5:00 PM - 10:00 PM, Tue: Closed, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 10:00 PM, Sat: 5:00 PM - 10:00 PM, Sun: 5:00 PM - 10:00 PM",,"222 Franklin St, Brooklyn, NY 11222"
Mabu Hong Kong Cafe,Chinatown,Chinese,3.5,,,https://www.yelp.com/biz/mabu-hong-kong-cafe-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=100,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Brooklyn%2C+NY&start=100,,"Curry Fish, Pineapple Bun Sandwich, Seafood Instant Noodle, Chicken Wings, Garlic Curry Chicken, Teddy Bear, Satay Beef, Salted Egg Yolk French Toast, Rice Noodle Roll, Fried Pork Cutlet, Tom Yum Seafood Noodle Soup, Baked Pork Chop, Baked Spaghetti, Strawberry Milky Cream French Toast, Taro French Toast, Baked Curry Cheese Chicken, Condensed Milk French Toast, BBQ Pork, Chicken Hot Pot, Ovaltine French Toast","18 Doyers St, New York, NY 10013"
