Opening Hours,Popular Dishes,Detailed Address
"['Mon: Closed', 'Tue: Closed', 'Wed: 2:00 PM - 9:00 PM', 'Thu: 2:00 PM - 9:00 PM', 'Fri: 2:00 PM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Beef Noodle Soup', 'Lu Rou Fan', 'Three Cup Chicken', 'Salt and Pepper Chicken', 'Pork Chop', 'Sesame Noodles', 'Bento Box', 'Five Spice Braised Beef', 'Cucumber Salad', 'Vegetarian Bento']","66 Grand StBrooklyn, NY 11249"
"['Mon: 4:00 PM - 8:30 PM', 'Tue: 4:00 PM - 8:30 PM', 'Wed: 4:00 PM - 8:30 PM', 'Thu: 4:00 PM - 8:30 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Wicked Rice Cakes', 'Bibimbap', 'Wicked Bulgogi Quesadilla', 'Ramen', 'Sweet and Spicy Pork Over Rice', 'Kimchi Fried Rice', 'Jap Chae', 'Bulgogi Over Rice', '5 Beef Dumplings', 'Bulgogi with Noodles', 'Corn Dog']","1219 Church AveBrooklyn, NY 11218"
"['Mon: 8:00 AM - 10:30 PM', 'Tue: 8:00 AM - 10:30 PM', 'Wed: 8:00 AM - 10:30 PM', 'Thu: 8:00 AM - 11:30 PM', 'Fri: 8:00 AM - 11:30 PM', 'Sat: 8:00 AM - 11:30 PM', 'Sun: 8:00 AM - 10:30 PM']","['Pistachio Sticky Buns', 'Sticky Bun', 'Pistachio Sticky Bun', 'Shakshuka', 'Crispy Mushroom', 'Chicken Schnitzel', 'Tunisian Tuna Crudo', 'Persian Lamb Shank - For Two', 'Smoked Salmon', 'Almond Challah Danish', 'Chocolate Rugelach', 'Borekas', 'Babka', 'Arabic Salad', 'Rugelach', 'Kubaneh Patty Melt', 'Smoked Trout', 'Baklava', 'Brick Chicken', 'Whole Dorade']","97 Wythe AveBrooklyn, NY 11249"
"['Mon: Closed', 'Tue: Closed', 'Wed: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Thu: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Fri: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Sat: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Sun: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM']","['Breakfast Sandwiches', 'Classic Breakfast', 'Eggs Benedict', 'Avocado Toast', 'Impossible Burger', 'Bacon Egg Sandwich', 'Chorizo', 'Chilaquiles']","274 Hall StBrooklyn, NY 11205"
[],[],"212 Patchen AveNew York, NY 11233"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 5:00 PM - 10:00 PM']",[],"341 5th AveBrooklyn, NY 11215"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 4:00 PM - 10:00 PM', 'Sun: 4:00 PM - 9:00 PM']","['Chicken Shawarma', 'Red Cabbage', 'Israeli Salad', 'Eggplant a La Yafa', 'Falafel Pita', 'Falafel Sandwich', 'Classic Falafel', 'Falafel Plate', 'Mediterranean Feast', 'Shawarma Plate', 'Shawarma Pita', 'Israeli Breakfast', 'Shakshuka']","1137B Washington AveBrooklyn, NY 11225"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 10:00 PM']","['Tomato Soup', 'Grilled Cheese Sandwich', 'Morning Wood Sandwich', 'Short Rib Sandwich', 'Buffalo Chicken Sandwich', 'Jerky Boy Sandwich', 'Bananas Foster', 'Grass Fed Burger Melt', 'Crispy Fried Brussels', 'Panavia Tornado Sandwich', 'Cuban Sandwich', 'Tator', 'Cheesy Portobello Sandwich']","165 Wilson AveBrooklyn, NY 11237"
"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 2:00 PM - 9:00 PM']",[],"361 Halsey StBrooklyn, NY 11216"
"['Mon: 4:00 PM - 10:00 PM', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 12:00 PM - 10:00 PM']","['Spicy Miso Ramen', 'Chicken Katsu Don', 'Sushi Omakase', 'Tan Tan Ramen']","1108 Cortelyou RdBrooklyn, NY 11218"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 12:00 AM (Next day)', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 12:00 AM (Next day)', 'Sat: 5:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 3:00 PM']",[],"627 Vanderbilt AveBrooklyn, NY 11238"
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 5:00 PM - 9:00 PM']","['Khao Soi Nuer', 'Kao Tod Nam Klook', 'Tue Ka Ko', 'Khoong Muk Kai Kem', 'Kang Hoh', 'Laab Ped Udon', 'Pla Tod Kamin', 'Kua Kling', 'Kanom Jean Kiew Warn Gai', 'Tom Som Pla Kra Pong', 'Kang Kua Supparod', 'Mee Kati Isan', 'Gai Golae']","407 Smith StBrooklyn, NY 11231"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Fettuccine Funghi', 'Pappardelle Bolognese', 'Pipette Ragu', 'Mafaldine Scampi', 'Arancini', 'Eggplant Parm', 'Gemelli Pesto', 'Gem Salad', 'Spaghetti Pomodoro', 'Kale Caesar Salad', 'Tagliatelle Scampi', 'Panna Cotta', 'Pesto Pasta', 'Saturday Special', 'Gluten Free Pasta', 'Mushroom Pasta']","14 Bedford AveBrooklyn, NY 11222"
"['Mon: 8:00 AM - 5:00 PM', 'Tue: 8:00 AM - 5:00 PM', 'Wed: 8:00 AM - 5:00 PM', 'Thu: 8:00 AM - 5:00 PM', 'Fri: 8:00 AM - 5:00 PM', 'Sat: 8:00 AM - 5:00 PM', 'Sun: 8:00 AM - 5:00 PM']",[],"616 Halsey StBrooklyn, NY 11233"
"['Mon: Closed', 'Tue: Closed', 'Wed: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Thu: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Fri: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Sat: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM', 'Sun: 9:00 AM - 2:00 PM 6:00 PM - 10:00 PM']","['Breakfast Sandwiches', 'Classic Breakfast', 'Eggs Benedict', 'Avocado Toast', 'Impossible Burger', 'Bacon Egg Sandwich', 'Chorizo', 'Chilaquiles']","274 Hall StBrooklyn, NY 11205"
"['Mon: Closed', 'Tue: 4:30 PM - 10:00 PM', 'Wed: 4:30 PM - 10:00 PM', 'Thu: 4:30 PM - 10:00 PM', 'Fri: 4:30 PM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 10:30 AM - 10:00 PM']","['Short Rib', 'Kale Pesto Pasta', 'Meatballs', 'Truffle Burrata', 'Seared Sea Scallops', 'Black Fettuccine', 'Fettuccine Bolognese', 'Kale and Beet Salad', 'Shrimp & Avocado Salad', 'Gluten Free Pasta', 'Eggs Benedict', 'Branzino', 'Paccheri Al Pesto Di Kale', 'Espresso Panna Cotta', 'Fettucine Alla Bolognese', 'Vanilla Panna Cotta', 'Octopus Salad']","492 6th AveBrooklyn, NY 11215"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: Closed']","['Bulgogi', 'Galbitang', 'Japchae', 'Bibimbap', 'La La Galbi Gui', 'La L.a. Galbi Lunch Special Box', 'Jae Yook Tofu Kimchi Bokum', 'Jajangmyeon', 'Gun Mandu', 'Chicken Lunch Special Box', 'Sundubu Jjigae', 'Vegetable Kimbap']","336 Myrtle AveBrooklyn, NY 11205"
"['Mon: Closed', 'Tue: 1:00 PM - 9:30 PM', 'Wed: 1:00 PM - 9:30 PM', 'Thu: 1:00 PM - 9:30 PM', 'Fri: 1:00 PM - 9:30 PM', 'Sat: 12:30 PM - 9:30 PM', 'Sun: 12:30 PM - 9:30 PM']","['Grilled Slices of Berkshire Pork Chop', 'Chicken Salad', 'Fresh Summer Rolls', 'Iron Pot Lemongrass Curry with Tofu', 'Crispy Spicy Organic Chicken Wings', 'Crispy Spring Rolls', 'Shrimp Papaya Salad', 'Classic Vietnamese Beef Bones Broth Pho', 'Crispy Seitan & Water Spinach', 'Grilled Marinated Pork Ribs', 'Crispy Spring Rolls Vermicelli', 'Crispy Vegetarian Roll Vermicelli', 'Iron Pot Chicken Lemongrass Curry']","250 Dekalb AveBrooklyn, NY 11205"
"['Mon: Closed', 'Tue: 11:00 AM - 1:00 AM (Next day)', 'Wed: 11:00 AM - 1:00 AM (Next day)', 'Thu: 11:00 AM - 1:00 AM (Next day)', 'Fri: 11:00 AM - 2:00 AM (Next day)', 'Sat: 10:00 AM - 2:00 AM (Next day)', 'Sun: 10:00 AM - 1:00 AM (Next day)']","['Avocado Toast', 'French Toast with Berries', 'Fried Chicken Sandwich']","630 Flatbush AveBrooklyn, NY 11225"
"['Mon: 4:00 PM - 10:00 PM', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 12:00 PM - 1:00 AM (Next day)', 'Sat: 11:00 AM - 1:00 AM (Next day)', 'Sun: 11:00 AM - 10:00 PM']",[],"412 Fifth AveBrooklyn, NY 11215"
"['Mon: 4:00 PM - 9:30 PM', 'Tue: 4:00 PM - 9:30 PM', 'Wed: 4:00 PM - 9:30 PM', 'Thu: 4:00 PM - 9:30 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Chicken Schnitzel', 'Matzoh Ball Soup', 'Green Eggs and Ham', 'Wiener Schnitzel', 'Apple Strudel', 'Paprika Chicken', 'Cucumber Salad', 'Giant Pretzel', 'Creamed Spinach', 'Cod Schnitzel', 'Pan Fried Brussels', 'Calamari', 'Beef Goulash', 'Potato Latkes', 'Arugula Salad', 'Leek Risotto', 'Linzer Torte', 'Liver Pate', 'Liptauer', 'Chicken Liver Terrine']","509 Coney Island AveBrooklyn, NY 11218"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Colossal Crab Curry Noodle', 'Slow Braised Short Ribs Massaman Curry', 'Jasmin Tea-smoked BBQ Baby Back Ribs', 'Fresh Banana Blossom Salad', 'Shrimp Pad Thai', 'Sauteed Spicy Holy Basil', 'Miang of Toasted Coconut and Pink Grapefruit Salad', 'Chicken Green Curry', 'Crispy Purple Eggplant', 'Pan Seared Vegetable Dumpling', 'Fried Cheese Wonton', 'Shrimp Spicy Basil Noodle', 'Roasted Duck Buns', 'Chicken Sea Salt Fried Rice', 'Spicy and Sour Lemongrass Soup', 'Coconut Galangal Soup', 'Crispy Organic Silken Tofu', 'Northeast Green Papaya Salad', 'Chicken Kuay Teow Kua', 'Lemongrass and Herb Roasted Cornish Hen']","638 Bergen StBrooklyn, NY 11238"
"['Mon: 9:00 AM - 3:30 PM 5:00 PM - 10:00 PM', 'Tue: 9:00 AM - 3:30 PM 5:00 PM - 10:00 PM', 'Wed: 9:00 AM - 3:30 PM 5:00 PM - 10:00 PM', 'Thu: 9:00 AM - 3:30 PM 5:00 PM - 10:00 PM', 'Fri: 9:00 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Calabrian Chili', 'Cheesy Potato Croquettes', 'Double Cheeseburger', 'Ricotta Cavatelli', 'Wagyu Skirt Steak', 'Sheet Lasagna', 'Golden Beets', 'Meatball Parm', 'Sticky Bun', 'Tomato Pie', 'Fried Chicken Sandwich', 'Homemade Honey Pistachio', 'Grilled Porchetta Sandwich', 'Rigatoni', 'Wood Fired Polenta', 'Chili Polenta', 'Sesame & Wild Oregano Polenta', 'Hamachi Crudo', 'Lasagna Verde', 'Pickled Carrots']","853 Onderdonk AveRidgewood, NY 11385"
"['Mon: 7:00 AM - 5:00 PM', 'Tue: 7:00 AM - 5:00 PM', 'Wed: 7:00 AM - 5:00 PM', 'Thu: 7:00 AM - 5:00 PM', 'Fri: 7:00 AM - 5:00 PM', 'Sat: 8:00 AM - 5:00 PM', 'Sun: 9:00 AM - 5:00 PM']","['Avocado Toast', 'Turkey Avocado', 'Tuna Melt', 'Smoked Salmon', 'Egg & Cheese Bagel']","499 Rogers AveBrooklyn, NY 11225"
"['Mon: 8:00 AM - 2:00 PM 5:00 PM - 10:00 PM', 'Tue: 8:00 AM - 2:00 PM 5:00 PM - 10:00 PM', 'Wed: 8:00 AM - 2:00 PM 5:00 PM - 10:00 PM', 'Thu: 8:00 AM - 2:00 PM 5:00 PM - 10:00 PM', 'Fri: 8:00 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Sat: 8:00 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Sun: 8:00 AM - 3:00 PM 5:00 PM - 10:00 PM']","['Blooming Onion', 'Pig in a Blanket', 'Fried Chicken', 'Caesar Salad', 'Bread Basket', 'Mostaccioli', 'Fried Pork Chop', 'Maple Cruller', 'Report Card', 'Everything Cruller', 'Honey Carrots', 'Banana Split', 'The Kitchen Sink', 'Royale Roasted Chicken', 'Duck Meatloaf', 'Short Rib Pot Roast', 'Cherry Tomato Caesar', 'Grain Bowl', 'Greek Salad', 'Pea Shoots']","570 Vanderbilt AveBrooklyn, NY 11238"
"['Mon: 1:00 PM - 12:00 AM (Next day)', 'Tue: 1:00 PM - 12:00 AM (Next day)', 'Wed: 1:00 PM - 12:00 AM (Next day)', 'Thu: 1:00 PM - 12:00 AM (Next day)', 'Fri: 1:00 PM - 1:00 AM (Next day)', 'Sat: 12:00 PM - 1:00 AM (Next day)', 'Sun: 12:00 PM - 12:00 AM (Next day)']","['Lobster Roll', 'Cobb Salad', 'Fish Sandwich', 'Pulled Pork Sandwich', 'Lobster & Beef Burger', 'Slider', 'Chicken Tacos', 'Rogers Salad']","99 Rogers AveCrown Heights, NY 11216"
"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']",[],"155 5th AveBrooklyn, NY 11217"
"['Mon: 8:00 AM - 10:00 PM', 'Tue: 8:00 AM - 10:00 PM', 'Wed: 8:00 AM - 10:00 PM', 'Thu: 8:00 AM - 10:00 PM', 'Fri: 8:00 AM - 11:00 PM', 'Sat: 8:00 AM - 11:00 PM', 'Sun: 8:00 AM - 10:00 PM']","['Clinton Street', 'Chote Miya', 'Wayla', 'Felice Pasta', 'Honey Chicken Biscuit Sandwich', 'Mr Taka Ramen', 'Brioche French Toast', 'Pad Thai', 'Sugar Hill', 'Nashville Hot Chicken', 'Chicken Karaage', 'Fried Chicken Sandwich', 'Mexology', 'Tonkatsu Ramen', 'Steak Sandwich', 'Steak Tacos', 'Loco Coco', 'Avocaderia']","55 Water StBrooklyn, NY 11201"
"['Mon: 5:30 PM - 11:00 PM', 'Tue: 5:30 PM - 11:00 PM', 'Wed: 5:30 PM - 11:00 PM', 'Thu: 5:30 PM - 11:00 PM', 'Fri: 5:30 PM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 4:00 PM 5:30 PM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 4:00 PM 5:30 PM - 10:00 PM']",[],"148 Meserole StSte 1Brooklyn, NY 11206"
"['Mon: Closed', 'Tue: 6:00 AM - 11:30 PM', 'Wed: 6:00 AM - 11:30 PM', 'Thu: 6:00 AM - 11:30 PM', 'Fri: 6:00 AM - 11:30 PM', 'Sat: 6:00 AM - 11:30 PM', 'Sun: Closed']",[],"55 Nassau AveBrooklyn, NY 11222"
"['Mon: 12:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 11:00 PM', 'Thu: 12:00 PM - 11:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 11:00 PM']","['Jerk Chicken', 'Oxtail', 'Calypso Shrimp', 'Curry Goat', 'Curry Chicken', 'Jerk Shrimp', 'Garlic Shrimp', 'Stew Chicken', 'Jerk Leg of Lamb', 'Curry Shrimp', 'BBQ Chicken', 'Jerk Chicken Wings']","671 Washington AveBrooklyn, NY 11238"
"['Mon: 5:00 PM - 2:00 AM (Next day)', 'Tue: 5:00 PM - 2:00 AM (Next day)', 'Wed: 5:00 PM - 2:00 AM (Next day)', 'Thu: 5:00 PM - 2:00 AM (Next day)', 'Fri: 5:00 PM - 2:00 AM (Next day)', 'Sat: 5:00 PM - 2:00 AM (Next day)', 'Sun: 5:00 PM - 2:00 AM (Next day)']",[],"309 Knickerbocker AveBrooklyn, NY 11237"
"['Mon: Closed', 'Tue: Closed', 'Wed: 6:00 PM - 10:30 PM', 'Thu: 6:00 PM - 10:30 PM', 'Fri: 6:00 PM - 11:00 PM', 'Sat: 11:00 AM - 3:00 PM 6:00 PM - 11:00 PM', 'Sun: 11:00 AM - 3:00 PM']","['Hanger Steak', 'Smoked Fish Rillette', 'Pineapple French Toast', 'Croque Madame', 'Foie Gras', 'Roasted Duck Breast', 'La Plancha', 'Chardon', 'Lemon Mille Feuille', 'Omelette', 'Ceviche', 'Dorade', 'Deviled Eggs']","157 Suydam StBrooklyn, NY 11221"
"['Mon: 12:00 PM - 12:00 AM (Next day)', 'Tue: 12:00 PM - 12:00 AM (Next day)', 'Wed: 12:00 PM - 12:00 AM (Next day)', 'Thu: 12:00 PM - 12:00 AM (Next day)', 'Fri: 12:00 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 12:00 AM (Next day)']","['Irie Pasta', 'Carnival Salmon', 'Chicken Fried Dumplings', 'Callaloo', 'Devon Curry Goat']","1401 Bedford AveBrooklyn, NY 11216"
"['Mon: Closed', 'Tue: Closed', 'Wed: 6:00 PM - 10:30 PM', 'Thu: 6:00 PM - 10:30 PM', 'Fri: 6:00 PM - 11:00 PM', 'Sat: 11:00 AM - 3:00 PM 6:00 PM - 11:00 PM', 'Sun: 11:00 AM - 3:00 PM']","['Hanger Steak', 'Smoked Fish Rillette', 'Pineapple French Toast', 'Croque Madame', 'Foie Gras', 'Roasted Duck Breast', 'La Plancha', 'Chardon', 'Lemon Mille Feuille', 'Omelette', 'Ceviche', 'Dorade', 'Deviled Eggs']","157 Suydam StBrooklyn, NY 11221"
"['Mon: 12:00 PM - 12:00 AM (Next day)', 'Tue: 12:00 PM - 12:00 AM (Next day)', 'Wed: 12:00 PM - 12:00 AM (Next day)', 'Thu: 12:00 PM - 12:00 AM (Next day)', 'Fri: 12:00 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 12:00 AM (Next day)']","['Irie Pasta', 'Carnival Salmon', 'Chicken Fried Dumplings', 'Callaloo', 'Devon Curry Goat']","1401 Bedford AveBrooklyn, NY 11216"
"['Mon: 6:00 PM - 12:00 AM (Next day)', 'Tue: 6:00 PM - 12:00 AM (Next day)', 'Wed: 6:00 PM - 12:00 AM (Next day)', 'Thu: 6:00 PM - 12:00 AM (Next day)', 'Fri: 6:00 PM - 2:00 AM (Next day)', 'Sat: 6:00 PM - 2:00 AM (Next day)', 'Sun: 6:00 PM - 12:00 AM (Next day)']",[],"1104 BroadwayBrooklyn, NY 11221"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: 5:00 PM - 10:00 PM']","['Lamb Sausage Pizza', 'Bufala Pizza', 'Vongole E Gamberi', 'Carbonara Pizza', 'Kale Salad', 'Gluten Free Pizza', 'Prosciutto Pizza', 'Chorizo']","784 Washington AveBrooklyn, NY 11238"
"['Mon: Closed', 'Tue: Closed', 'Wed: Closed', 'Thu: Closed', 'Fri: 5:00 PM - 8:00 PM', 'Sat: 5:00 PM - 8:00 PM', 'Sun: 5:00 PM - 8:00 PM']","['Lou Rou Fan Rice Bowl', 'Pork and Chive Dumplings', 'Mapo Tofu Bowl', 'Veggie Dumplings', 'Pork Buns', 'Minced Pork', 'Cold Spicy Noodles', 'Gua Bao', 'Hot Street Noodles', 'Unagi', 'Spicy Sesame Noodles', 'Lu Rou Fan', 'Wonton Noodle Soup', 'Chicken Burrito', 'Sichuan Sesame Noodles', 'Cucumber Salad', 'Fried Dumplings Potstickers']","372 Lafayette AveClinton Hill, NY 11238"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: Closed', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 4:00 PM - 11:00 PM', 'Sun: 11:00 AM - 8:00 PM']","['Jerk Chicken Pizza', 'Oxtail Pizza', 'East Flatbush Pizza', 'South American', 'Lamb Burger', 'Flatbush Wings', 'What the Pie Pizza', 'Caesar Salad', 'Bake and Salt Fish Pizza', 'Saltfish Pizza', 'Margherita Pizza', 'Chicago "" Pizza']","755 Flatbush AveBrooklyn, NY 11226"
"['Mon: Closed', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Mezze Filistini', 'Pistachio Flatbread', 'Fattat Jaj', 'Maklouba', 'Muhammarah', 'Lamb Chops', 'Ouzi Lamb', 'Mixed Grill', 'Labneh', 'Lamb Shank', 'Baba Ghanoush', 'Zaatar Flatbread', 'Ouzi Beef', '7 Cheese Flatbread', 'Lahma Bi Ajeen Flatbread', 'Zahir', 'Mansaf', 'Ouzi Chicken', 'Lentil Soup', 'Kibbeh']","151 Atlantic AveBrooklyn, NY 11201"
"['Mon: Closed', 'Tue: Closed', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 12:00 AM (Next day)', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 2:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 10:00 PM']","['Dumplings', 'Berry Jerk Short Rib', 'Tempura Fish Cakes', 'Shanghai Jerk Chicken', 'Honey Butter Garlic Shrimp', 'Five-spice Glazed Salmon', 'Saki Braised Oxtail', 'Bao Buns', 'Czen Rolls', 'Marley Medley', 'Corn Soup']","4410 Avenue HBrooklyn, NY 11234"
"['Mon: 7:30 AM - 9:00 PM', 'Tue: 7:30 AM - 9:00 PM', 'Wed: 7:30 AM - 9:00 PM', 'Thu: 7:30 AM - 9:00 PM', 'Fri: 7:30 AM - 9:00 PM', 'Sat: 9:00 AM - 9:00 PM', 'Sun: 9:00 AM - 9:00 PM']",[],"383 Fifth AveBrooklyn, NY 11215"
"['Mon: Closed', 'Tue: 7:30 PM - 10:30 PM', 'Wed: 7:30 PM - 10:30 PM', 'Thu: 7:30 PM - 10:30 PM', 'Fri: 12:00 PM - 3:00 PM 6:00 PM - 11:00 PM', 'Sat: 12:00 PM - 3:00 PM 6:00 PM - 11:00 PM', 'Sun: 12:00 PM - 2:30 PM']","['Beef Roast', 'Beet Gazpacho', 'Lemon Raspberry', 'Prosciutto Salad', 'Quiche']","86 S Portland AveBrooklyn, NY 11217"
"['Mon: Closed', 'Tue: Closed', 'Wed: 8:00 AM - 9:00 PM', 'Thu: 8:00 AM - 9:00 PM', 'Fri: 8:00 AM - 9:00 PM', 'Sat: 9:00 AM - 9:00 PM', 'Sun: 9:00 AM - 9:00 PM']",[],"84 Havemeyer StBrooklyn, NY 11211"
"['Mon: 7:00 AM - 4:00 AM (Next day)', 'Tue: 7:00 AM - 4:00 AM (Next day)', 'Wed: 7:00 AM - 4:00 AM (Next day)', 'Thu: 7:00 AM - 4:00 AM (Next day)', 'Fri: 7:00 AM - 4:00 AM (Next day)', 'Sat: 8:00 AM - 4:00 AM (Next day)', 'Sun: 8:00 AM - 4:00 AM (Next day)']",[],"1288 Myrtle AveBrooklyn, NY 11221"
"['Mon: 7:30 AM - 9:00 PM', 'Tue: 7:30 AM - 9:00 PM', 'Wed: 7:30 AM - 9:00 PM', 'Thu: 7:30 AM - 9:00 PM', 'Fri: 7:30 AM - 9:00 PM', 'Sat: 7:30 AM - 9:00 PM', 'Sun: 7:30 AM - 3:00 PM']","['La Neta', 'Chorizo', 'Salsa Verde']","630 Flushing AveBrooklyn, NY 11206"
"['Mon: 5:30 PM - 11:00 PM', 'Tue: 5:30 PM - 11:00 PM', 'Wed: 5:30 PM - 11:00 PM', 'Thu: 5:30 PM - 11:00 PM', 'Fri: 5:30 PM - 12:00 AM (Next day)', 'Sat: 5:30 PM - 12:00 AM (Next day)', 'Sun: 5:30 PM - 11:00 PM']","['Chicken Sandwich', 'Rotisserie Chicken', 'Whole Chicken', 'Caesar Salad']","549 Classon AveBrooklyn, NY 11216"
"['Mon: 10:00 AM - 10:00 PM', 'Tue: 10:00 AM - 10:00 PM', 'Wed: 10:00 AM - 10:00 PM', 'Thu: 10:00 AM - 10:00 PM', 'Fri: 10:00 AM - 10:00 PM', 'Sat: 10:00 AM - 10:00 PM', 'Sun: Closed']","['Steak Tacos', 'Carne Asada Burrito', 'Vegetarian Taco', 'Carnitas Tacos', 'Shrimp Tacos']","1018A Norstand AveBrooklyn, NY 11225"
